date,1. open,2. high,3. low,4. close,5. volume
2019-12-23 16:00:00,1347.73,1349.02,1347.65,1348.94,9401.0
2019-12-23 15:59:00,1348.6899,1348.9,1347.51,1347.8101,8639.0
2019-12-23 15:58:00,1349.02,1349.05,1348.5601,1348.6899,2515.0
2019-12-23 15:57:00,1348.64,1349.29,1348.64,1348.87,4974.0
2019-12-23 15:56:00,1348.73,1349.0674,1348.345,1348.345,3513.0
2019-12-23 15:55:00,1348.29,1349.17,1348.15,1348.88,5528.0
2019-12-23 15:54:00,1348.13,1348.66,1347.8101,1348.02,4440.0
2019-12-23 15:53:00,1347.86,1348.0,1347.86,1348.0,1780.0
2019-12-23 15:52:00,1347.39,1347.6046,1347.39,1347.6046,837.0
2019-12-23 15:51:00,1347.22,1347.88,1347.0699,1347.66,7506.0
2019-12-23 15:50:00,1347.345,1347.35,1346.89,1346.89,2592.0
2019-12-23 15:49:00,1347.49,1347.78,1347.325,1347.665,3641.0
2019-12-23 15:48:00,1347.42,1347.6801,1347.39,1347.39,1099.0
2019-12-23 15:47:00,1347.49,1347.49,1347.08,1347.36,3011.0
2019-12-23 15:46:00,1347.48,1347.65,1347.3,1347.3199,1446.0
2019-12-23 15:45:00,1347.63,1347.66,1347.4399,1347.5371,2527.0
2019-12-23 15:44:00,1348.3101,1348.39,1347.84,1347.84,4423.0
2019-12-23 15:43:00,1348.6899,1348.725,1348.16,1348.22,1523.0
2019-12-23 15:42:00,1348.5667,1348.73,1348.52,1348.6591,2115.0
2019-12-23 15:41:00,1348.36,1348.48,1348.3418,1348.38,1415.0
2019-12-23 15:40:00,1348.5699,1348.7,1348.2317,1348.62,4015.0
2019-12-23 15:39:00,1348.14,1348.39,1348.14,1348.39,2672.0
2019-12-23 15:38:00,1348.145,1348.145,1347.9301,1347.9301,407.0
2019-12-23 15:37:00,1348.045,1348.165,1348.045,1348.165,606.0
2019-12-23 15:36:00,1348.0601,1348.11,1348.0601,1348.11,1297.0
2019-12-23 15:35:00,1348.52,1348.52,1347.858,1347.89,2896.0
2019-12-23 15:34:00,1348.03,1348.61,1348.03,1348.475,1380.0
2019-12-23 15:33:00,1348.245,1348.29,1347.89,1347.89,2262.0
2019-12-23 15:31:00,1348.2115,1348.488,1348.03,1348.3617,4739.0
2019-12-23 15:30:00,1348.13,1348.28,1348.13,1348.28,627.0
2019-12-23 15:29:00,1348.23,1348.39,1348.23,1348.265,886.0
2019-12-23 15:28:00,1347.92,1348.05,1347.91,1348.03,1653.0
2019-12-23 15:27:00,1347.97,1347.97,1347.9399,1347.9399,572.0
2019-12-23 15:26:00,1347.72,1348.0,1347.72,1348.0,2270.0
2019-12-23 15:25:00,1347.61,1347.92,1347.61,1347.84,1749.0
2019-12-23 15:24:00,1347.53,1347.53,1347.45,1347.45,547.0
2019-12-23 15:23:00,1347.48,1347.5,1347.37,1347.46,1896.0
2019-12-23 15:22:00,1347.21,1347.3101,1347.03,1347.3101,2298.0
2019-12-23 15:21:00,1347.1,1347.23,1347.1,1347.1899,1137.0
2019-12-23 15:20:00,1347.35,1347.35,1346.92,1347.0088,1828.0
2019-12-23 15:19:00,1347.33,1347.33,1347.3149,1347.3149,371.0
2019-12-23 15:18:00,1347.515,1347.515,1347.1151,1347.41,2699.0
2019-12-23 15:17:00,1347.7,1347.7,1347.7,1347.7,841.0
2019-12-23 15:16:00,1347.7744,1347.9301,1347.76,1347.9301,945.0
2019-12-23 15:15:00,1347.88,1348.04,1347.88,1348.04,840.0
2019-12-23 15:14:00,1347.787,1348.08,1347.787,1347.89,1366.0
2019-12-23 15:13:00,1347.65,1347.86,1347.65,1347.86,830.0
2019-12-23 15:12:00,1347.3719,1347.6599,1347.3719,1347.64,1437.0
2019-12-23 15:11:00,1347.285,1347.5,1347.285,1347.49,1498.0
2019-12-23 15:10:00,1347.23,1347.48,1346.89,1347.1687,619.0
2019-12-23 15:09:00,1347.1597,1347.495,1346.89,1347.23,1567.0
2019-12-23 15:08:00,1347.41,1347.46,1347.34,1347.46,2583.0
2019-12-23 15:07:00,1347.47,1347.5551,1347.38,1347.5551,1134.0
2019-12-23 15:06:00,1347.09,1347.4,1347.09,1347.22,2057.0
2019-12-23 15:05:00,1347.34,1347.34,1347.0812,1347.0812,813.0
2019-12-23 15:04:00,1347.1863,1347.1863,1346.92,1347.155,1059.0
2019-12-23 15:03:00,1347.098,1347.4301,1347.098,1347.2321,2619.0
2019-12-23 15:02:00,1346.98,1346.98,1346.98,1346.98,428.0
2019-12-23 15:01:00,1347.25,1347.25,1347.23,1347.23,723.0
2019-12-23 15:00:00,1347.09,1347.4301,1347.09,1347.3,1641.0
2019-12-23 14:59:00,1347.0699,1347.3101,1346.76,1347.3101,1113.0
2019-12-23 14:57:00,1347.12,1347.12,1347.0,1347.054,1503.0
2019-12-23 14:56:00,1347.3567,1347.3567,1347.3567,1347.3567,660.0
2019-12-23 14:55:00,1347.46,1347.46,1347.46,1347.46,585.0
2019-12-23 14:54:00,1347.28,1347.45,1347.28,1347.42,1508.0
2019-12-23 14:53:00,1347.11,1347.54,1347.11,1347.54,1820.0
2019-12-23 14:51:00,1347.37,1347.37,1347.3101,1347.3101,1083.0
2019-12-23 14:50:00,1347.58,1347.58,1347.58,1347.58,507.0
2019-12-23 14:49:00,1347.47,1347.59,1347.38,1347.51,1739.0
2019-12-23 14:48:00,1347.29,1347.3101,1347.205,1347.205,945.0
2019-12-23 14:47:00,1347.1801,1347.21,1347.1801,1347.21,1522.0
2019-12-23 14:45:00,1346.7,1346.7,1346.7,1346.7,628.0
2019-12-23 14:44:00,1347.1801,1347.2,1346.9399,1346.9399,1287.0
2019-12-23 14:43:00,1347.12,1347.33,1347.12,1347.16,1002.0
2019-12-23 14:42:00,1347.01,1347.1044,1347.0,1347.1,1076.0
2019-12-23 14:40:00,1346.98,1346.98,1346.98,1346.98,916.0
2019-12-23 14:39:00,1346.84,1346.99,1346.84,1346.99,400.0
2019-12-23 14:38:00,1346.95,1347.0699,1346.91,1347.03,1650.0
2019-12-23 14:37:00,1346.755,1346.95,1346.51,1346.87,1897.0
2019-12-23 14:36:00,1346.8101,1346.8101,1346.8101,1346.8101,287.0
2019-12-23 14:34:00,1346.675,1346.7365,1346.5699,1346.7365,1084.0
2019-12-23 14:33:00,1346.65,1346.8865,1346.5963,1346.8865,1274.0
2019-12-23 14:32:00,1347.04,1347.1379,1347.04,1347.1379,693.0
2019-12-23 14:31:00,1347.03,1347.3195,1347.0,1347.3101,3204.0
2019-12-23 14:30:00,1347.16,1347.16,1346.9635,1346.9757,1742.0
2019-12-23 14:29:00,1347.16,1347.16,1346.8,1346.969,1190.0
2019-12-23 14:28:00,1347.04,1347.0739,1346.59,1347.0739,1652.0
2019-12-23 14:27:00,1347.0,1347.12,1346.91,1347.12,3346.0
2019-12-23 14:26:00,1347.3413,1347.3413,1347.2,1347.2,1445.0
2019-12-23 14:25:00,1347.7253,1347.7253,1347.0601,1347.4642,2605.0
2019-12-23 14:24:00,1347.71,1347.83,1347.71,1347.83,2317.0
2019-12-23 14:23:00,1347.33,1347.33,1347.33,1347.33,406.0
2019-12-23 14:22:00,1347.3986,1347.6025,1347.325,1347.6025,1419.0
2019-12-23 14:21:00,1347.7766,1347.7766,1347.5601,1347.5601,864.0
