date,1. open,2. high,3. low,4. close,5. volume
2019-12-31 16:00:00,323.38,323.67,323.29,323.53,80970.0
2019-12-31 15:59:00,323.28,323.42,323.23,323.38,36890.0
2019-12-31 15:58:00,323.27,323.4,323.1,323.22,34938.0
2019-12-31 15:57:00,323.425,323.52,323.19,323.21,28419.0
2019-12-31 15:56:00,323.5,323.74,323.37,323.4269,33178.0
2019-12-31 15:55:00,322.86,323.5,322.7,323.48,59095.0
2019-12-31 15:54:00,322.9,322.92,322.77,322.87,20004.0
2019-12-31 15:53:00,322.845,322.98,322.845,322.92,10565.0
2019-12-31 15:52:00,322.95,322.98,322.83,322.83,10367.0
2019-12-31 15:51:00,322.7,322.96,322.67,322.88,25918.0
2019-12-31 15:50:00,322.84,322.86,322.62,322.62,12820.0
2019-12-31 15:49:00,322.99,323.0,322.76,322.82,12312.0
2019-12-31 15:48:00,322.93,323.03,322.93,322.9944,10961.0
2019-12-31 15:47:00,322.93,323.0,322.91,322.96,5695.0
2019-12-31 15:46:00,323.04,323.04,322.9,322.92,4764.0
2019-12-31 15:45:00,322.985,323.1,322.985,323.05,7181.0
2019-12-31 15:44:00,322.94,323.04,322.9,322.93,15746.0
2019-12-31 15:43:00,323.06,323.11,322.96,322.96,3468.0
2019-12-31 15:42:00,323.01,323.07,322.97,323.05,12349.0
2019-12-31 15:41:00,323.0571,323.13,322.92,323.01,19137.0
2019-12-31 15:40:00,323.01,323.08,322.97,323.08,6425.0
2019-12-31 15:39:00,323.05,323.13,323.0286,323.0286,2678.0
2019-12-31 15:38:00,323.04,323.07,322.99,323.03,6514.0
2019-12-31 15:37:00,323.14,323.15,322.99,323.04,6810.0
2019-12-31 15:36:00,323.005,323.13,322.93,323.13,6133.0
2019-12-31 15:35:00,323.0534,323.1,323.0,323.03,4951.0
2019-12-31 15:34:00,323.17,323.17,323.03,323.06,4027.0
2019-12-31 15:33:00,323.07,323.1,323.0002,323.1,4796.0
2019-12-31 15:32:00,323.01,323.115,323.0,323.115,5571.0
