date,1. open,2. high,3. low,4. close,5. volume
2019-12-17 16:00:00,1354.45,1355.35,1353.77,1354.23,35956.0
2019-12-17 15:59:00,1354.5699,1355.1661,1354.14,1354.465,12167.0
2019-12-17 15:58:00,1354.62,1355.01,1354.01,1354.4,13450.0
2019-12-17 15:57:00,1354.86,1355.03,1354.46,1354.5659,10623.0
2019-12-17 15:56:00,1354.62,1355.3947,1354.4301,1354.97,7674.0
2019-12-17 15:55:00,1356.09,1356.09,1354.91,1354.99,17599.0
2019-12-17 15:54:00,1355.71,1356.47,1355.6899,1356.02,7644.0
2019-12-17 15:53:00,1355.895,1355.895,1355.41,1355.41,5614.0
2019-12-17 15:52:00,1356.62,1356.62,1355.73,1355.9399,7873.0
2019-12-17 15:51:00,1356.26,1358.09,1356.26,1357.09,16607.0
2019-12-17 15:50:00,1356.76,1356.8101,1356.03,1356.1801,4629.0
2019-12-17 15:49:00,1356.25,1356.89,1356.25,1356.8,5386.0
2019-12-17 15:48:00,1356.41,1356.4301,1356.16,1356.22,1730.0
2019-12-17 15:47:00,1355.915,1356.495,1355.915,1356.495,3695.0
2019-12-17 15:46:00,1356.62,1356.62,1355.9449,1355.9449,2791.0
2019-12-17 15:45:00,1356.9004,1357.11,1356.62,1356.72,4080.0
2019-12-17 15:44:00,1356.6,1356.8,1356.5601,1356.8,2886.0
2019-12-17 15:43:00,1356.51,1356.77,1356.485,1356.6101,3195.0
2019-12-17 15:42:00,1356.8,1356.8,1356.36,1356.6,138224.0
2019-12-17 15:41:00,1356.98,1357.2,1356.9301,1357.2,2414.0
2019-12-17 15:40:00,1357.2264,1357.2264,1356.9,1356.9575,3719.0
2019-12-17 15:39:00,1357.115,1357.35,1357.115,1357.3101,6460.0
2019-12-17 15:38:00,1357.04,1357.13,1356.8199,1357.1,1412.0
2019-12-17 15:37:00,1356.85,1357.12,1356.85,1357.03,1547.0
2019-12-17 15:36:00,1357.42,1357.42,1356.86,1357.05,11847.0
2019-12-17 15:35:00,1357.36,1357.71,1357.1801,1357.54,16618.0
2019-12-17 15:34:00,1357.5601,1357.8,1357.46,1357.5225,3882.0
2019-12-17 15:33:00,1357.9301,1357.97,1357.705,1357.9,3063.0
2019-12-17 15:32:00,1357.5,1357.8101,1357.5,1357.8101,1752.0
2019-12-17 15:31:00,1357.29,1357.66,1357.29,1357.66,2080.0
2019-12-17 15:30:00,1357.49,1357.51,1357.1899,1357.33,4131.0
2019-12-17 15:29:00,1357.89,1357.91,1357.3375,1357.375,4797.0
2019-12-17 15:28:00,1358.03,1358.37,1358.025,1358.37,1294.0
2019-12-17 15:27:00,1357.84,1358.03,1357.6,1357.91,4059.0
2019-12-17 15:26:00,1357.73,1357.8199,1357.64,1357.8199,1528.0
2019-12-17 15:25:00,1357.49,1357.885,1357.27,1357.885,6365.0
2019-12-17 15:24:00,1357.4399,1357.64,1357.41,1357.41,1934.0
2019-12-17 15:23:00,1357.66,1357.67,1357.274,1357.4449,1513.0
2019-12-17 15:22:00,1357.651,1357.651,1357.3101,1357.4398,3995.0
2019-12-17 15:21:00,1357.49,1357.8,1357.11,1357.645,6016.0
2019-12-17 15:20:00,1357.83,1357.9399,1357.125,1357.49,3725.0
2019-12-17 15:19:00,1357.63,1357.78,1357.63,1357.77,2449.0
2019-12-17 15:18:00,1357.8199,1358.02,1357.52,1357.84,3439.0
2019-12-17 15:17:00,1357.8199,1358.08,1357.8199,1357.96,1777.0
2019-12-17 15:16:00,1358.6533,1358.8199,1357.83,1357.83,3694.0
2019-12-17 15:14:00,1358.0,1358.49,1357.985,1358.48,3603.0
2019-12-17 15:13:00,1358.0601,1358.17,1358.0601,1358.0699,691.0
2019-12-17 15:12:00,1357.605,1358.0,1357.49,1358.0,3261.0
2019-12-17 15:11:00,1357.6899,1357.6899,1357.4399,1357.6801,3232.0
2019-12-17 15:10:00,1358.21,1358.21,1357.6,1357.64,2098.0
2019-12-17 15:09:00,1358.42,1358.49,1358.13,1358.1429,5056.0
2019-12-17 15:08:00,1358.71,1358.71,1358.54,1358.595,812.0
2019-12-17 15:07:00,1359.0,1359.03,1358.97,1358.97,1262.0
2019-12-17 15:06:00,1358.45,1358.9399,1358.45,1358.9399,2112.0
2019-12-17 15:05:00,1358.38,1358.39,1358.15,1358.15,3016.0
2019-12-17 15:04:00,1357.995,1358.23,1357.9351,1358.115,3500.0
2019-12-17 15:03:00,1358.4539,1358.4539,1358.2542,1358.2542,942.0
2019-12-17 15:02:00,1358.29,1358.585,1358.1801,1358.35,2211.0
2019-12-17 15:01:00,1358.66,1358.76,1358.66,1358.76,2325.0
2019-12-17 15:00:00,1359.01,1359.01,1358.83,1358.83,513.0
2019-12-17 14:59:00,1359.215,1359.215,1358.8101,1358.8101,1142.0
2019-12-17 14:58:00,1358.8199,1359.02,1358.8199,1358.91,1651.0
2019-12-17 14:57:00,1358.7,1358.8101,1358.7,1358.8101,417.0
2019-12-17 14:56:00,1359.01,1359.01,1358.84,1358.92,1673.0
