date,1. open,2. high,3. low,4. close,5. volume
2019-11-08 16:00:00,259.88,260.24,259.87,260.14,555001.0
2019-11-08 15:59:00,259.82,259.89,259.8,259.88,112329.0
2019-11-08 15:58:00,259.92,259.95,259.8,259.82,93808.0
2019-11-08 15:57:00,259.92,259.98,259.88,259.915,96008.0
2019-11-08 15:56:00,259.97,260.44,259.91,259.9216,265221.0
2019-11-08 15:55:00,259.98,260.0,259.92,259.98,241401.0
2019-11-08 15:54:00,259.89,259.97,259.88,259.97,95359.0
2019-11-08 15:53:00,259.85,259.98,259.8,259.89,63560.0
2019-11-08 15:52:00,259.66,259.849,259.66,259.83,59684.0
2019-11-08 15:51:00,259.65,259.94,259.65,259.67,122386.0
2019-11-08 15:50:00,259.64,259.65,259.51,259.645,78844.0
2019-11-08 15:49:00,259.68,259.69,259.585,259.6317,52465.0
2019-11-08 15:48:00,259.815,259.8199,259.68,259.68,49471.0
2019-11-08 15:47:00,259.84,259.8851,259.8,259.82,28650.0
2019-11-08 15:46:00,259.9,259.91,259.8,259.8482,51281.0
2019-11-08 15:45:00,259.9012,259.95,259.87,259.9,51851.0
2019-11-08 15:44:00,259.94,259.95,259.9,259.91,50226.0
2019-11-08 15:43:00,259.93,259.9453,259.895,259.94,33663.0
2019-11-08 15:42:00,259.92,259.94,259.9,259.9201,33671.0
2019-11-08 15:41:00,259.9196,259.95,259.9,259.927,40072.0
2019-11-08 15:40:00,259.9138,259.96,259.9,259.9038,38162.0
2019-11-08 15:39:00,259.91,259.96,259.9,259.9,44355.0
2019-11-08 15:38:00,259.92,259.96,259.915,259.92,40814.0
2019-11-08 15:37:00,259.88,259.94,259.88,259.92,25012.0
2019-11-08 15:36:00,259.9,259.92,259.86,259.8753,60995.0
2019-11-08 15:35:00,259.9445,259.96,259.8911,259.8963,27863.0
2019-11-08 15:34:00,259.9664,259.98,259.93,259.94,53693.0
2019-11-08 15:33:00,259.96,259.97,259.94,259.965,44635.0
2019-11-08 15:32:00,259.86,259.9661,259.85,259.965,72804.0
2019-11-08 15:31:00,259.87,259.87,259.81,259.87,35081.0
2019-11-08 15:30:00,259.87,259.895,259.84,259.8646,26605.0
2019-11-08 15:29:00,259.81,259.87,259.81,259.86,24878.0
2019-11-08 15:28:00,259.915,259.92,259.81,259.81,37342.0
2019-11-08 15:27:00,259.93,259.94,259.9,259.9125,44176.0
2019-11-08 15:26:00,259.8932,259.94,259.8932,259.9355,18395.0
2019-11-08 15:25:00,259.9,259.93,259.89,259.91,48753.0
2019-11-08 15:24:00,259.895,259.915,259.89,259.905,27541.0
2019-11-08 15:23:00,259.86,259.92,259.86,259.895,20031.0
2019-11-08 15:22:00,259.88,259.94,259.86,259.86,42740.0
2019-11-08 15:21:00,259.79,259.885,259.79,259.87,44707.0
2019-11-08 15:20:00,259.7102,259.8104,259.69,259.77,43158.0
2019-11-08 15:19:00,259.78,259.78,259.715,259.7153,24753.0
2019-11-08 15:18:00,259.78,259.84,259.7724,259.7826,30843.0
2019-11-08 15:17:00,259.77,259.8065,259.72,259.77,35182.0
2019-11-08 15:16:00,259.85,259.88,259.72,259.77,63467.0
2019-11-08 15:15:00,259.89,259.91,259.82,259.86,67332.0
2019-11-08 15:14:00,259.78,259.89,259.77,259.885,70230.0
2019-11-08 15:13:00,259.61,259.78,259.6099,259.78,58446.0
