date,1. open,2. high,3. low,4. close,5. volume
2019-11-26 16:00:00,198.93,199.02,198.79,198.81,157780.0
2019-11-26 15:59:00,198.928,198.95,198.84,198.94,87736.0
2019-11-26 15:58:00,199.02,199.03,198.9,198.93,81199.0
2019-11-26 15:57:00,198.92,199.04,198.92,199.03,79604.0
2019-11-26 15:56:00,198.72,198.92,198.72,198.91,96912.0
2019-11-26 15:55:00,198.77,198.78,198.65,198.71,60619.0
2019-11-26 15:54:00,198.75,198.79,198.75,198.78,20686.0
2019-11-26 15:53:00,198.74,198.76,198.7,198.76,42144.0
2019-11-26 15:52:00,198.69,198.76,198.68,198.74,36039.0
2019-11-26 15:51:00,198.7,198.81,198.65,198.7,41179.0
2019-11-26 15:50:00,198.61,198.73,198.59,198.71,29097.0
2019-11-26 15:49:00,198.5778,198.6,198.54,198.595,21309.0
2019-11-26 15:48:00,198.5141,198.63,198.5,198.57,39022.0
2019-11-26 15:47:00,198.5,198.54,198.485,198.52,17868.0
2019-11-26 15:46:00,198.46,198.53,198.46,198.49,34536.0
2019-11-26 15:45:00,198.515,198.56,198.46,198.46,31917.0
2019-11-26 15:44:00,198.41,198.54,198.4,198.515,34114.0
2019-11-26 15:43:00,198.05,198.41,198.0387,198.41,61184.0
2019-11-26 15:42:00,198.1,198.133,198.04,198.05,58654.0
2019-11-26 15:41:00,198.32,198.33,198.08,198.0999,63613.0
2019-11-26 15:40:00,198.47,198.47,198.32,198.32,32456.0
2019-11-26 15:39:00,198.38,198.49,198.31,198.47,49419.0
2019-11-26 15:38:00,198.435,198.45,198.34,198.39,37700.0
2019-11-26 15:37:00,198.51,198.54,198.43,198.45,31767.0
2019-11-26 15:36:00,198.485,198.555,198.47,198.505,48745.0
2019-11-26 15:35:00,198.56,198.57,198.47,198.48,36626.0
2019-11-26 15:34:00,198.58,198.61,198.54,198.56,18301.0
2019-11-26 15:33:00,198.6046,198.61,198.5583,198.585,15934.0
2019-11-26 15:32:00,198.6,198.6,198.52,198.5977,12126.0
2019-11-26 15:31:00,198.59,198.62,198.56,198.6,20356.0
2019-11-26 15:30:00,198.66,198.668,198.56,198.59,12110.0
2019-11-26 15:29:00,198.6,198.6699,198.59,198.6668,20553.0
2019-11-26 15:28:00,198.58,198.62,198.58,198.6,15499.0
2019-11-26 15:27:00,198.52,198.5831,198.4901,198.5831,28762.0
2019-11-26 15:26:00,198.535,198.57,198.5,198.53,20545.0
2019-11-26 15:25:00,198.52,198.63,198.4954,198.54,41618.0
2019-11-26 15:24:00,198.6,198.61,198.41,198.52,69957.0
2019-11-26 15:23:00,198.72,198.72,198.6,198.6,23062.0
2019-11-26 15:22:00,198.74,198.76,198.7,198.72,16620.0
2019-11-26 15:21:00,198.73,198.74,198.72,198.7356,9564.0
2019-11-26 15:20:00,198.75,198.755,198.72,198.73,9379.0
2019-11-26 15:19:00,198.72,198.76,198.71,198.75,19706.0
2019-11-26 15:18:00,198.76,198.76,198.71,198.72,30591.0
2019-11-26 15:17:00,198.76,198.79,198.7567,198.77,10761.0
2019-11-26 15:16:00,198.76,198.8,198.755,198.77,11325.0
2019-11-26 15:15:00,198.77,198.8,198.74,198.7573,9508.0
2019-11-26 15:14:00,198.74,198.8,198.7218,198.78,18107.0
2019-11-26 15:13:00,198.78,198.78,198.74,198.75,7630.0
2019-11-26 15:12:00,198.78,198.79,198.73,198.77,14441.0
2019-11-26 15:11:00,198.7851,198.8,198.76,198.7899,16394.0
2019-11-26 15:10:00,198.7066,198.81,198.69,198.7898,22312.0
2019-11-26 15:09:00,198.745,198.75,198.66,198.71,36010.0
2019-11-26 15:08:00,198.86,198.86,198.73,198.74,46414.0
2019-11-26 15:07:00,198.94,198.9436,198.86,198.86,13086.0
2019-11-26 15:06:00,198.985,199.0041,198.94,198.94,9075.0
2019-11-26 15:05:00,198.97,199.02,198.96,198.985,15647.0
2019-11-26 15:04:00,198.9,199.0,198.895,198.969,20900.0
2019-11-26 15:03:00,198.91,198.92,198.86,198.885,17657.0
2019-11-26 15:02:00,198.9559,198.97,198.8838,198.8959,12155.0
2019-11-26 15:01:00,199.02,199.04,198.955,198.96,14682.0
2019-11-26 15:00:00,199.04,199.05,199.0,199.0,10499.0
2019-11-26 14:59:00,199.0,199.045,198.995,199.04,7726.0
2019-11-26 14:58:00,198.995,199.02,198.99,199.005,8981.0
2019-11-26 14:57:00,199.04,199.04,198.97,198.99,9863.0
2019-11-26 14:56:00,199.03,199.04,199.023,199.03,6623.0
2019-11-26 14:55:00,199.035,199.04,199.0,199.03,10247.0
2019-11-26 14:54:00,199.029,199.05,199.01,199.03,10377.0
2019-11-26 14:53:00,199.01,199.05,199.01,199.0176,11598.0
