date,1. open,2. high,3. low,4. close,5. volume
2020-01-03 16:00:00,326.05,326.39,325.9,325.9,82487.0
2020-01-03 15:59:00,326.01,326.08,325.8901,326.0218,35711.0
2020-01-03 15:58:00,326.21,326.2999,326.02,326.02,25753.0
2020-01-03 15:57:00,326.42,326.5182,326.2101,326.2101,16626.0
2020-01-03 15:56:00,326.63,326.7599,326.31,326.45,21308.0
2020-01-03 15:55:00,326.72,326.765,326.45,326.52,36484.0
2020-01-03 15:54:00,326.7,326.74,326.59,326.69,12799.0
2020-01-03 15:53:00,326.68,326.93,326.66,326.71,12146.0
2020-01-03 15:52:00,326.8139,326.92,326.62,326.73,20153.0
2020-01-03 15:51:00,326.51,326.7706,326.48,326.7706,16843.0
2020-01-03 15:50:00,326.771,326.85,326.63,326.66,16294.0
2020-01-03 15:49:00,326.92,326.92,326.76,326.8071,19193.0
2020-01-03 15:48:00,327.12,327.13,326.92,326.92,5481.0
2020-01-03 15:47:00,327.08,327.16,327.01,327.1,3910.0
2020-01-03 15:46:00,327.06,327.19,327.04,327.04,4841.0
2020-01-03 15:45:00,327.11,327.11,327.01,327.09,3375.0
2020-01-03 15:44:00,327.17,327.27,327.025,327.03,5335.0
2020-01-03 15:43:00,326.8163,327.11,326.8163,327.11,4963.0
2020-01-03 15:42:00,326.83,327.0,326.79,326.86,8086.0
2020-01-03 15:41:00,326.81,326.85,326.75,326.83,14513.0
2020-01-03 15:40:00,326.8,326.8662,326.8,326.8,5627.0
2020-01-03 15:39:00,327.0,327.0,326.81,326.8105,9051.0
2020-01-03 15:38:00,326.995,327.0,326.9,326.97,4317.0
2020-01-03 15:37:00,326.95,327.0139,326.88,326.995,4058.0
2020-01-03 15:36:00,327.025,327.03,326.915,326.95,6280.0
2020-01-03 15:35:00,327.07,327.07,326.963,327.025,7346.0
2020-01-03 15:34:00,326.995,327.19,326.995,327.06,7397.0
2020-01-03 15:33:00,327.02,327.12,326.87,327.0215,7336.0
2020-01-03 15:32:00,327.085,327.09,327.0,327.0,12712.0
2020-01-03 15:31:00,327.15,327.21,327.01,327.06,5529.0
2020-01-03 15:30:00,327.31,327.31,327.185,327.19,2124.0
2020-01-03 15:29:00,327.27,327.335,327.2,327.325,4905.0
2020-01-03 15:28:00,327.29,327.33,327.255,327.27,2157.0
2020-01-03 15:27:00,327.17,327.32,327.17,327.32,2587.0
2020-01-03 15:26:00,327.2,327.21,327.1,327.18,3845.0
2020-01-03 15:25:00,327.16,327.23,327.1,327.165,8176.0
2020-01-03 15:24:00,327.21,327.22,327.17,327.185,4367.0
2020-01-03 15:23:00,327.27,327.27,327.155,327.2005,10670.0
2020-01-03 15:22:00,327.37,327.37,327.27,327.3,6815.0
2020-01-03 15:21:00,327.29,327.45,327.2466,327.4,12917.0
2020-01-03 15:20:00,327.4867,327.49,327.24,327.24,8407.0
2020-01-03 15:19:00,327.39,327.56,327.39,327.48,7800.0
2020-01-03 15:18:00,327.2,327.41,327.2,327.4,7571.0
2020-01-03 15:17:00,327.16,327.21,327.14,327.2,4227.0
2020-01-03 15:16:00,327.21,327.2229,327.11,327.15,7734.0
2020-01-03 15:15:00,327.18,327.275,327.17,327.21,2423.0
2020-01-03 15:14:00,327.28,327.28,327.15,327.25,6045.0
2020-01-03 15:13:00,327.34,327.34,327.24,327.255,3221.0
2020-01-03 15:12:00,327.36,327.36,327.25,327.36,4527.0
2020-01-03 15:11:00,327.44,327.49,327.35,327.42,6853.0
2020-01-03 15:10:00,327.4539,327.51,327.415,327.43,2194.0
2020-01-03 15:09:00,327.485,327.53,327.44,327.53,3655.0
2020-01-03 15:08:00,327.4735,327.56,327.46,327.52,3409.0
2020-01-03 15:07:00,327.495,327.495,327.44,327.45,2386.0
2020-01-03 15:06:00,327.59,327.59,327.49,327.51,3769.0
2020-01-03 15:05:00,327.7934,327.8,327.63,327.63,3121.0
2020-01-03 15:04:00,327.74,327.8017,327.72,327.72,4126.0
2020-01-03 15:03:00,327.59,327.785,327.59,327.745,4528.0
2020-01-03 15:02:00,327.43,327.48,327.39,327.48,4713.0
2020-01-03 15:01:00,327.495,327.55,327.45,327.48,1644.0
2020-01-03 15:00:00,327.37,327.5725,327.37,327.55,4097.0
2020-01-03 14:59:00,327.3671,327.38,327.32,327.38,2713.0
2020-01-03 14:58:00,327.48,327.48,327.37,327.38,2509.0
2020-01-03 14:57:00,327.47,327.57,327.42,327.43,5658.0
2020-01-03 14:56:00,327.42,327.452,327.369,327.452,1695.0
2020-01-03 14:55:00,327.3111,327.355,327.31,327.355,809.0
2020-01-03 14:54:00,327.36,327.36,327.34,327.34,856.0
2020-01-03 14:53:00,327.55,327.55,327.35,327.35,3421.0
2020-01-03 14:52:00,327.28,327.61,327.19,327.58,4933.0
2020-01-03 14:51:00,327.2,327.235,327.2,327.235,8387.0
2020-01-03 14:50:00,327.26,327.26,327.26,327.26,3166.0
2020-01-03 14:49:00,327.24,327.24,327.1737,327.1737,3411.0
