date,1. open,2. high,3. low,4. close,5. volume
2019-12-06 16:00:00,200.92,201.09,200.92,201.04,202504.0
2019-12-06 15:59:00,200.93,200.94,200.76,200.91,84874.0
2019-12-06 15:58:00,200.975,200.9799,200.91,200.93,76952.0
2019-12-06 15:57:00,201.05,201.055,200.97,200.98,36855.0
2019-12-06 15:56:00,201.0,201.06,200.98,201.04,33142.0
2019-12-06 15:55:00,201.0,201.04,200.941,200.98,64538.0
2019-12-06 15:54:00,200.94,201.0,200.92,201.0,40064.0
2019-12-06 15:53:00,200.895,200.96,200.88,200.9358,33375.0
2019-12-06 15:52:00,200.755,200.91,200.75,200.905,31501.0
2019-12-06 15:51:00,200.77,200.7915,200.74,200.75,32771.0
2019-12-06 15:50:00,200.755,200.77,200.72,200.7587,21276.0
2019-12-06 15:49:00,200.92,200.92,200.77,200.77,19786.0
2019-12-06 15:48:00,201.01,201.01,200.87,200.91,29603.0
2019-12-06 15:47:00,201.03,201.04,201.0,201.01,18289.0
2019-12-06 15:46:00,201.0962,201.0962,201.03,201.03,17547.0
2019-12-06 15:45:00,201.14,201.165,201.08,201.1,21453.0
2019-12-06 15:44:00,201.15,201.16,201.111,201.1288,15063.0
2019-12-06 15:43:00,201.17,201.18,201.08,201.15,39390.0
2019-12-06 15:42:00,201.15,201.2,201.12,201.17,26595.0
2019-12-06 15:41:00,201.1,201.15,201.0647,201.15,25998.0
2019-12-06 15:40:00,201.01,201.11,201.01,201.09,28444.0
2019-12-06 15:39:00,200.94,201.01,200.94,201.0,29431.0
2019-12-06 15:38:00,200.93,200.95,200.91,200.94,18513.0
2019-12-06 15:37:00,200.9452,200.97,200.93,200.93,10395.0
2019-12-06 15:36:00,200.9656,200.98,200.94,200.94,12398.0
2019-12-06 15:35:00,200.9637,200.99,200.93,200.965,8941.0
2019-12-06 15:34:00,200.9531,200.99,200.93,200.9557,12232.0
2019-12-06 15:33:00,200.89,200.96,200.88,200.95,7665.0
2019-12-06 15:32:00,200.85,200.9173,200.8374,200.91,22125.0
2019-12-06 15:31:00,200.79,200.8514,200.76,200.8514,14380.0
2019-12-06 15:30:00,200.83,200.86,200.79,200.79,18243.0
2019-12-06 15:29:00,200.7701,200.825,200.76,200.825,21236.0
2019-12-06 15:28:00,200.7886,200.8,200.75,200.78,14701.0
2019-12-06 15:27:00,200.72,200.77,200.7175,200.77,9725.0
2019-12-06 15:26:00,200.74,200.7776,200.71,200.7399,16646.0
2019-12-06 15:25:00,200.675,200.78,200.6552,200.7385,20580.0
2019-12-06 15:24:00,200.68,200.71,200.66,200.67,22873.0
2019-12-06 15:23:00,200.66,200.71,200.645,200.67,15432.0
2019-12-06 15:22:00,200.56,200.68,200.56,200.6593,20269.0
2019-12-06 15:21:00,200.54,200.56,200.539,200.56,7908.0
2019-12-06 15:20:00,200.5658,200.585,200.53,200.5377,13165.0
2019-12-06 15:19:00,200.58,200.63,200.56,200.56,13541.0
2019-12-06 15:18:00,200.59,200.6,200.5499,200.5785,16490.0
2019-12-06 15:17:00,200.57,200.59,200.55,200.59,9786.0
2019-12-06 15:16:00,200.582,200.5821,200.55,200.57,5146.0
2019-12-06 15:15:00,200.55,200.62,200.55,200.5985,14857.0
2019-12-06 15:14:00,200.6,200.62,200.5301,200.5411,19140.0
2019-12-06 15:13:00,200.63,200.65,200.605,200.605,11668.0
2019-12-06 15:12:00,200.66,200.6608,200.61,200.62,11453.0
2019-12-06 15:11:00,200.66,200.7,200.63,200.68,9515.0
2019-12-06 15:10:00,200.66,200.6798,200.64,200.6783,3911.0
2019-12-06 15:09:00,200.6935,200.7,200.63,200.66,7396.0
2019-12-06 15:08:00,200.64,200.69,200.635,200.69,6119.0
2019-12-06 15:07:00,200.675,200.69,200.62,200.65,12035.0
2019-12-06 15:06:00,200.7338,200.8234,200.67,200.6899,18650.0
2019-12-06 15:05:00,200.6628,200.73,200.6526,200.7221,6987.0
2019-12-06 15:04:00,200.67,200.69,200.64,200.6772,8028.0
2019-12-06 15:03:00,200.69,200.71,200.64,200.6702,9469.0
2019-12-06 15:02:00,200.74,200.75,200.6701,200.68,10928.0
2019-12-06 15:01:00,200.8,200.8,200.7386,200.7422,5288.0
2019-12-06 15:00:00,200.8,200.84,200.76,200.77,4370.0
2019-12-06 14:59:00,200.77,200.8648,200.77,200.79,20547.0
2019-12-06 14:58:00,200.71,200.795,200.7,200.785,11844.0
2019-12-06 14:57:00,200.79,200.79,200.71,200.715,12283.0
2019-12-06 14:56:00,200.76,200.79,200.755,200.79,5688.0
2019-12-06 14:55:00,200.85,200.85,200.75,200.75,21974.0
2019-12-06 14:54:00,200.83,200.84,200.8,200.84,4127.0
2019-12-06 14:53:00,200.83,200.83,200.8,200.8253,5158.0
2019-12-06 14:52:00,200.8014,200.84,200.8014,200.81,13288.0
2019-12-06 14:51:00,200.8696,200.88,200.8,200.81,10719.0
2019-12-06 14:50:00,200.91,200.91,200.84,200.8796,15638.0
2019-12-06 14:49:00,200.96,200.96,200.91,200.915,5692.0
2019-12-06 14:48:00,200.95,200.98,200.93,200.945,8994.0
2019-12-06 14:47:00,200.98,200.99,200.95,200.97,3707.0
2019-12-06 14:46:00,200.95,201.0,200.93,200.97,12732.0
2019-12-06 14:45:00,200.935,200.98,200.93,200.94,11128.0
2019-12-06 14:44:00,200.91,200.95,200.91,200.95,6527.0
2019-12-06 14:43:00,200.9557,200.9557,200.91,200.95,10915.0
2019-12-06 14:42:00,200.96,201.0,200.9438,200.965,11336.0
2019-12-06 14:41:00,200.92,200.96,200.9,200.9571,12034.0
2019-12-06 14:40:00,200.97,200.99,200.92,200.93,6242.0
2019-12-06 14:39:00,201.0,201.0099,200.92,200.96,15620.0
2019-12-06 14:38:00,201.0101,201.0224,200.98,201.0,7981.0
2019-12-06 14:37:00,201.0141,201.04,201.0137,201.0197,9176.0
2019-12-06 14:36:00,200.9965,201.05,200.99,201.05,4518.0
2019-12-06 14:35:00,200.9599,201.01,200.9577,201.01,6331.0
2019-12-06 14:34:00,201.08,201.08,200.9,200.94,26081.0
2019-12-06 14:33:00,201.085,201.1,201.08,201.09,1836.0
2019-12-06 14:32:00,201.11,201.11,201.08,201.08,12463.0
2019-12-06 14:31:00,201.12,201.13,201.11,201.12,2306.0
2019-12-06 14:30:00,201.12,201.14,201.11,201.1162,9804.0
2019-12-06 14:29:00,201.04,201.13,201.04,201.1,3234.0
2019-12-06 14:28:00,201.0977,201.0977,201.03,201.05,5996.0
2019-12-06 14:27:00,201.17,201.17,201.09,201.09,9760.0
2019-12-06 14:26:00,201.1901,201.2,201.1327,201.15,11037.0
2019-12-06 14:25:00,201.16,201.2,201.16,201.19,5676.0
2019-12-06 14:24:00,201.1367,201.17,201.13,201.1549,7738.0
2019-12-06 14:23:00,201.105,201.15,201.0934,201.1404,4931.0
2019-12-06 14:22:00,201.07,201.1,201.06,201.1,11134.0
2019-12-06 14:21:00,201.0,201.0691,200.97,201.0691,6751.0
2019-12-06 14:20:00,201.06,201.1,200.9919,201.01,8980.0
2019-12-06 14:19:00,201.11,201.1101,201.04,201.08,13828.0
2019-12-06 14:18:00,201.1561,201.165,201.1,201.1118,23442.0
2019-12-06 14:17:00,201.22,201.22,201.12,201.15,21296.0
2019-12-06 14:16:00,201.25,201.27,201.2,201.2125,39664.0
2019-12-06 14:15:00,201.24,201.28,201.24,201.2401,11368.0
2019-12-06 14:14:00,201.2603,201.2761,201.23,201.245,11279.0
2019-12-06 14:13:00,201.27,201.27,201.23,201.2603,17487.0
2019-12-06 14:12:00,201.25,201.28,201.24,201.26,8228.0
2019-12-06 14:11:00,201.22,201.28,201.2,201.28,19915.0
2019-12-06 14:10:00,201.2,201.23,201.2,201.21,21393.0
